semana,fecha_pago,pago_capital,pago_interes,pago_semanal,saldo_capital,cartera_vigente,pago,prestamo_id,abono_registrado,saldo_pendiente
10,2020-07-21,1413.87,236.13,1650.0,9169.29,9900.0,1,176,1650.0,0.0
10,2020-07-21,2377.87,397.13,2775.0,15421.09,16650.0,0,,0.0,0.0
10,2020-07-21,2377.87,397.13,2775.0,15421.09,16650.0,0,,0.0,0.0
10,2020-07-21,2120.8,354.2,2475.0,13753.96,14850.0,0,,0.0,0.0
10,2020-07-23,6362.4,1062.6,7425.0,41261.88,44550.0,0,,0.0,0.0
10,2020-07-23,6362.4,1062.6,7425.0,41261.88,44550.0,1,179,7425.0,0.0
10,2020-07-21,2120.8,354.2,2475.0,13753.96,14850.0,1,178,2475.0,0.0
10,2020-07-21,2377.87,397.13,2775.0,15421.09,16650.0,1,177,2775.0,0.0
10,2020-07-28,2056.53,343.47,2400.0,13337.19,14400.0,1,180,2400.0,0.0
10,2020-07-29,1606.67,268.33,1875.0,10419.65,11250.0,1,182,1875.0,0.0
10,2020-07-30,1285.33,214.67,1500.0,8335.75,9000.0,1,183,1500.0,0.0
10,2020-07-31,1542.4,257.6,1800.0,10002.88,10800.0,1,184,1800.0,0.0
10,2020-07-31,2634.93,440.07,3075.0,17088.27,18450.0,0,,0.0,0.0
10,2020-07-31,2634.93,440.07,3075.0,17088.27,18450.0,1,185,3075.0,0.0
10,2020-08-13,7454.93,1245.07,8700.0,48347.27,52200.0,0,,0.0,0.0
10,2020-08-13,1413.87,236.13,1650.0,9169.29,9900.0,0,,0.0,0.0
10,2020-08-13,1928.0,322.0,2250.0,12503.6,13500.0,0,,0.0,0.0
10,2020-08-13,7454.93,1245.07,8700.0,48347.27,52200.0,0,,0.0,0.0
10,2020-08-13,1928.0,322.0,2250.0,12503.6,13500.0,1,188,2250.0,0.0
10,2020-08-13,1413.87,236.13,1650.0,9169.29,9900.0,1,187,1650.0,0.0
10,2020-08-19,1542.4,257.6,1800.0,10002.88,10800.0,0,,0.0,0.0
10,2020-08-19,1606.67,268.33,1875.0,10419.65,11250.0,0,,0.0,0.0
10,2020-08-13,1863.73,311.27,2175.0,12086.83,13050.0,0,,0.0,0.0
10,2020-08-13,2185.07,364.93,2550.0,14170.73,15300.0,0,,0.0,0.0
10,2020-08-20,2185.07,364.93,2550.0,14170.73,15300.0,0,,0.0,0.0
10,2020-08-20,3791.73,633.27,4425.0,24590.43,26550.0,0,,0.0,0.0
10,2020-08-21,1863.73,311.27,2175.0,12086.83,13050.0,0,,0.0,0.0
10,2020-08-20,2185.07,364.93,2550.0,14170.73,15300.0,1,191,2550.0,0.0
10,2020-08-13,7454.93,1245.07,8700.0,48347.27,52200.0,1,186,8700.0,0.0
10,2020-08-19,1542.4,257.6,1800.0,10002.88,10800.0,1,189,1800.0,0.0
10,2020-08-19,1606.67,268.33,1875.0,10419.65,11250.0,1,190,1875.0,0.0
10,2020-08-20,3791.73,633.27,4425.0,24590.43,26550.0,1,192,4425.0,0.0
10,2020-08-21,1863.73,311.27,2175.0,12086.83,13050.0,1,193,2175.0,0.0
10,2020-08-26,1413.87,236.13,1650.0,9169.29,9900.0,0,,0.0,0.0
10,2020-08-26,1928.0,322.0,2250.0,12503.6,13500.0,0,,0.0,0.0
10,2020-08-26,1928.0,322.0,2250.0,12503.6,13500.0,0,,0.0,0.0
10,2020-08-26,1863.73,311.27,2175.0,12086.83,13050.0,0,,0.0,0.0
10,2020-08-26,1413.87,236.13,1650.0,9169.29,9900.0,1,194,1650.0,0.0
10,2020-08-26,1928.0,322.0,2250.0,12503.6,13500.0,1,195,2250.0,0.0
10,2020-08-26,1863.73,311.27,2175.0,12086.83,13050.0,1,197,2175.0,0.0
10,2020-08-26,1928.0,322.0,2250.0,12503.6,13500.0,1,196,2250.0,0.0
10,2020-09-02,2056.53,343.47,2400.0,13337.19,14400.0,0,,0.0,0.0
10,2020-09-02,1928.0,322.0,2250.0,12503.6,13500.0,0,,0.0,0.0
10,2020-09-03,2634.93,440.07,3075.0,17088.27,18450.0,0,,0.0,0.0
10,2020-09-07,2892.0,483.0,3375.0,18755.4,20250.0,0,,0.0,0.0
10,2020-09-03,2634.93,440.07,3075.0,17088.27,18450.0,1,200,3075.0,0.0
10,2020-09-07,2892.0,483.0,3375.0,18755.4,20250.0,0,,0.0,0.0
10,2020-09-07,2892.0,483.0,3375.0,18755.4,20250.0,1,201,3375.0,0.0
10,2020-09-02,2056.53,343.47,2400.0,13337.19,14400.0,1,198,2400.0,0.0
10,2020-09-07,2827.73,472.27,3300.0,18338.63,19800.0,1,203,3300.0,0.0
10,2020-09-02,1928.0,322.0,2250.0,12503.6,13500.0,1,199,2250.0,0.0
10,2020-09-09,1285.33,214.67,1500.0,8335.75,9000.0,1,204,1500.0,0.0
10,2020-09-10,1221.07,203.93,1425.0,7918.93,8550.0,1,205,1425.0,0.0
10,2020-09-14,1285.33,214.67,1500.0,8335.75,9000.0,0,,0.0,0.0
10,2020-09-14,1542.4,257.6,1800.0,10002.88,10800.0,0,,0.0,0.0
10,2020-09-15,1285.33,214.67,1500.0,8335.75,9000.0,0,,0.0,0.0
10,2020-09-15,1285.33,214.67,1500.0,8335.75,9000.0,1,208,1500.0,0.0
10,2020-09-15,3534.67,590.33,4125.0,22923.25,24750.0,0,,0.0,0.0
10,2020-09-15,1928.0,322.0,2250.0,12503.6,13500.0,1,210,2250.0,0.0
10,2020-09-15,1478.13,246.87,1725.0,9586.11,10350.0,0,,0.0,0.0
10,2020-09-16,1670.93,279.07,1950.0,10836.47,11700.0,0,,0.0,0.0
10,2020-09-16,1670.93,279.07,1950.0,10836.47,11700.0,0,,0.0,0.0
10,2020-09-16,1349.6,225.4,1575.0,8752.52,9450.0,0,,0.0,0.0
10,2020-09-18,2956.27,493.73,3450.0,19172.17,20700.0,1,214,3450.0,0.0
10,2020-09-17,1799.47,300.53,2100.0,11670.01,12600.0,0,,0.0,0.0
10,2020-09-17,1799.47,300.53,2100.0,11670.01,12600.0,1,215,2100.0,0.0
10,2020-09-18,3856.0,644.0,4500.0,25007.2,27000.0,0,,0.0,0.0
10,2020-09-18,3856.0,644.0,4500.0,25007.2,27000.0,1,216,4500.0,0.0
10,2020-09-18,1606.67,268.33,1875.0,10419.65,11250.0,0,,0.0,0.0
10,2020-09-16,1349.6,225.4,1575.0,8752.52,9450.0,1,213,1575.0,0.0
10,2020-09-16,1670.93,279.07,1950.0,10836.47,11700.0,1,212,1950.0,0.0
10,2020-09-22,1285.33,214.67,1500.0,8335.75,9000.0,0,,0.0,0.0
10,2020-09-22,1285.33,214.67,1500.0,8335.75,9000.0,0,,0.0,0.0
10,2020-09-22,1478.13,246.87,1725.0,9586.11,10350.0,0,,0.0,0.0
10,2020-09-22,1478.13,246.87,1725.0,9586.11,10350.0,0,,0.0,0.0
10,2020-09-15,3534.67,590.33,4125.0,22923.25,24750.0,1,209,4125.0,0.0
10,2020-09-22,1478.13,246.87,1725.0,9586.11,10350.0,0,,0.0,0.0
10,2020-09-22,1478.13,246.87,1725.0,9586.11,10350.0,1,221,1725.0,0.0
10,2020-09-22,1285.33,214.67,1500.0,8335.75,9000.0,1,219,1500.0,0.0
10,2020-09-22,1285.33,214.67,1500.0,8335.75,9000.0,1,218,1500.0,0.0
10,2020-09-18,1606.67,268.33,1875.0,10419.65,11250.0,1,217,1875.0,0.0
10,2020-09-14,1285.33,214.67,1500.0,8335.75,9000.0,1,206,1500.0,0.0
10,2020-09-15,1478.13,246.87,1725.0,9586.11,10350.0,1,211,1725.0,0.0
10,2020-09-25,1928.0,322.0,2250.0,12503.6,13500.0,0,,0.0,0.0
10,2020-09-25,2892.0,483.0,3375.0,18755.4,20250.0,0,,0.0,0.0
10,2020-09-14,1542.4,257.6,1800.0,10002.88,10800.0,1,207,1800.0,0.0
10,2020-09-28,7583.47,1266.53,8850.0,49180.81,53100.0,0,,0.0,0.0
10,2020-09-29,3213.33,536.67,3750.0,20839.35,22500.0,0,,0.0,0.0
10,2020-09-29,1606.67,268.33,1875.0,10419.65,11250.0,0,,0.0,0.0
10,2020-09-29,1156.8,193.2,1350.0,7502.16,8100.0,0,,0.0,0.0
10,2020-09-28,7583.47,1266.53,8850.0,49180.81,53100.0,1,224,8850.0,0.0
10,2020-09-25,1928.0,322.0,2250.0,12503.6,13500.0,1,222,2250.0,0.0
10,2020-09-25,2892.0,483.0,3375.0,18755.4,20250.0,1,223,3375.0,0.0
10,2020-10-02,2249.33,375.67,2625.0,14587.55,15750.0,0,,0.0,0.0
10,2020-09-29,3213.33,536.67,3750.0,20839.35,22500.0,1,225,3750.0,0.0
10,2020-09-29,1156.8,193.2,1350.0,7502.16,8100.0,1,227,1350.0,0.0
10,2020-10-05,1928.0,322.0,2250.0,12503.6,13500.0,0,,0.0,0.0
10,2020-10-05,1285.33,214.67,1500.0,8335.75,9000.0,0,,0.0,0.0
10,2020-10-06,2699.2,450.8,3150.0,17505.04,18900.0,0,,0.0,0.0
10,2020-10-06,2699.2,450.8,3150.0,17505.04,18900.0,0,,0.0,0.0
10,2020-10-05,1928.0,322.0,2250.0,12503.6,13500.0,1,229,2250.0,0.0
10,2020-10-05,1285.33,214.67,1500.0,8335.75,9000.0,1,230,1500.0,0.0
10,2020-10-02,2249.33,375.67,2625.0,14587.55,15750.0,1,228,2625.0,0.0
10,2020-09-29,1606.67,268.33,1875.0,10419.65,11250.0,1,226,1875.0,0.0
10,2020-10-06,2699.2,450.8,3150.0,17505.04,18900.0,1,231,3150.0,0.0
10,2020-10-09,2377.87,397.13,2775.0,15421.09,16650.0,0,,0.0,0.0
10,2020-10-09,2763.47,461.53,3225.0,17921.81,19350.0,0,,0.0,0.0
10,2020-10-09,1928.0,322.0,2250.0,12503.6,13500.0,0,,0.0,0.0
10,2020-10-12,2892.0,483.0,3375.0,18755.4,20250.0,0,,0.0,0.0
10,2020-10-13,1606.67,268.33,1875.0,10419.65,11250.0,0,,0.0,0.0
10,2020-10-13,1349.6,225.4,1575.0,8752.52,9450.0,0,,0.0,0.0
10,2020-10-13,1285.33,214.67,1500.0,8335.75,9000.0,0,,0.0,0.0
10,2020-10-14,1992.27,332.73,2325.0,12920.37,13950.0,1,239,2325.0,0.0
10,2020-10-14,1285.33,214.67,1500.0,8335.75,9000.0,1,240,1500.0,0.0
10,2020-10-14,1928.0,322.0,2250.0,12503.6,13500.0,1,241,2250.0,0.0
10,2020-10-13,1285.33,214.67,1500.0,8335.75,9000.0,1,238,1125.0,375.0
10,2020-10-13,1606.67,268.33,1875.0,10419.65,11250.0,1,236,1875.0,0.0
10,2020-10-13,1349.6,225.4,1575.0,8752.52,9450.0,1,237,1575.0,0.0
10,2020-10-12,2892.0,483.0,3375.0,18755.4,20250.0,1,235,3375.0,0.0
10,2020-10-09,2763.47,461.53,3225.0,17921.81,19350.0,1,233,3225.0,0.0
10,2020-10-09,2377.87,397.13,2775.0,15421.09,16650.0,1,232,1575.0,1200.0
10,2020-10-09,1928.0,322.0,2250.0,12503.6,13500.0,1,234,2250.0,0.0
10,2020-10-15,5012.8,837.2,5850.0,32509.36,35100.0,1,242,5850.0,0.0
10,2020-10-16,2249.33,375.67,2625.0,14587.55,15750.0,1,243,2625.0,0.0
10,2020-10-20,2570.67,429.33,3000.0,16671.45,18000.0,1,244,3000.0,0.0
10,2020-10-20,1928.0,322.0,2250.0,12503.6,13500.0,0,,0.0,0.0
10,2020-10-20,2249.33,375.67,2625.0,14587.55,15750.0,0,,0.0,0.0
10,2020-10-20,899.73,150.27,1050.0,5835.03,6300.0,0,,0.0,0.0
10,2020-10-20,1285.33,214.67,1500.0,8335.75,9000.0,0,,0.0,0.0
10,2020-10-23,1606.67,268.33,1875.0,10419.65,11250.0,0,,0.0,0.0
10,2020-10-23,1863.73,311.27,2175.0,12086.83,13050.0,0,,0.0,0.0
10,2020-10-23,1992.27,332.73,2325.0,12920.37,13950.0,0,,0.0,0.0
10,2020-10-23,3984.53,665.47,4650.0,25840.79,27900.0,1,250,4650.0,0.0
10,2020-10-20,2249.33,375.67,2625.0,14587.55,15750.0,1,245,2625.0,0.0
10,2020-10-20,899.73,150.27,1050.0,5835.03,6300.0,1,246,1050.0,0.0
10,2020-10-20,1285.33,214.67,1500.0,8335.75,9000.0,1,247,1500.0,0.0
10,2020-10-27,2120.8,354.2,2475.0,13753.96,14850.0,0,,0.0,0.0
10,2020-10-28,2185.07,364.93,2550.0,14170.73,15300.0,0,,0.0,0.0
10,2020-10-28,2185.07,364.93,2550.0,14170.73,15300.0,0,,0.0,0.0
10,2020-10-28,2506.4,418.6,2925.0,16254.68,17550.0,0,,0.0,0.0
10,2020-10-28,2506.4,418.6,2925.0,16254.68,17550.0,0,,0.0,0.0
10,2020-10-28,2506.4,418.6,2925.0,16254.68,17550.0,0,,0.0,0.0
10,2020-10-23,1992.27,332.73,2325.0,12920.37,13950.0,1,249,2325.0,0.0
10,2020-10-23,1863.73,311.27,2175.0,12086.83,13050.0,1,248,2175.0,0.0
10,2020-10-27,2120.8,354.2,2475.0,13753.96,14850.0,0,,0.0,0.0
10,2020-10-27,2120.8,354.2,2475.0,13753.96,14850.0,0,251,0.0,0.0
10,2020-10-28,2506.4,418.6,2925.0,16254.68,17550.0,0,253,0.0,0.0
10,2020-10-28,2185.07,364.93,2550.0,14170.73,15300.0,0,,0.0,0.0
10,2020-10-28,2185.07,364.93,2550.0,14170.73,15300.0,0,252,0.0,0.0
10,2020-11-02,2956.27,493.73,3450.0,19172.17,20700.0,0,,0.0,0.0
10,2020-11-02,2956.27,493.73,3450.0,19172.17,20700.0,0,254,0.0,0.0
10,2020-11-03,1285.33,214.67,1500.0,8335.75,9000.0,0,,0.0,0.0
10,2020-11-03,2442.13,407.87,2850.0,15837.91,17100.0,0,,0.0,0.0
10,2020-11-03,2442.13,407.87,2850.0,15837.91,17100.0,0,,0.0,0.0
10,2020-11-03,2442.13,407.87,2850.0,15837.91,17100.0,0,,0.0,0.0
10,2020-11-03,2506.4,418.6,2925.0,16254.68,17550.0,0,,0.0,0.0
10,2020-11-04,3791.73,633.27,4425.0,24590.43,26550.0,0,,0.0,0.0
10,2020-11-04,3791.73,633.27,4425.0,24590.43,26550.0,0,,0.0,0.0
10,2020-11-05,2570.67,429.33,3000.0,16671.45,18000.0,0,,0.0,0.0
10,2020-11-05,2570.67,429.33,3000.0,16671.45,18000.0,0,,0.0,0.0
10,2020-11-03,2442.13,407.87,2850.0,15837.91,17100.0,0,256,0.0,0.0
10,2020-11-03,2506.4,418.6,2925.0,16254.68,17550.0,0,257,0.0,0.0
10,2020-11-06,1606.67,268.33,1875.0,10419.65,11250.0,0,,0.0,0.0
10,2020-11-06,1606.67,268.33,1875.0,10419.65,11250.0,0,,0.0,0.0
10,2020-11-06,1285.33,214.67,1500.0,8335.75,9000.0,0,,0.0,0.0
10,2020-11-06,1285.33,214.67,1500.0,8335.75,9000.0,0,,0.0,0.0
10,2020-11-04,3791.73,633.27,4425.0,24590.43,26550.0,0,258,0.0,0.0
10,2020-11-09,1285.33,214.67,1500.0,8335.75,9000.0,0,,0.0,0.0
10,2020-11-09,1285.33,214.67,1500.0,8335.75,9000.0,0,,0.0,0.0
10,2020-11-09,3727.47,622.53,4350.0,24173.61,26100.0,0,,0.0,0.0
10,2020-11-09,3727.47,622.53,4350.0,24173.61,26100.0,0,,0.0,0.0
10,2020-11-11,2570.67,429.33,3000.0,16671.45,18000.0,0,,0.0,0.0
10,2020-11-02,3277.6,547.4,3825.0,21256.12,22950.0,0,265,0.0,0.0
10,2020-11-11,1928.0,322.0,2250.0,12503.6,13500.0,0,266,0.0,0.0
10,2020-11-12,1285.33,214.67,1500.0,8335.75,9000.0,0,,0.0,0.0
10,2020-11-13,6619.47,1105.53,7725.0,42929.01,46350.0,0,,0.0,0.0
10,2020-11-13,8161.87,1363.13,9525.0,52931.89,57150.0,0,,0.0,0.0
10,2020-11-13,8161.87,1363.13,9525.0,52931.89,57150.0,0,,0.0,0.0
10,2020-11-13,5141.33,858.67,6000.0,33342.95,36000.0,0,,0.0,0.0
10,2020-11-13,5141.33,858.67,6000.0,33342.95,36000.0,0,,0.0,0.0
10,2020-11-06,1606.67,268.33,1875.0,10419.65,11250.0,0,260,0.0,0.0
10,2020-11-09,3727.47,622.53,4350.0,24173.61,26100.0,0,263,0.0,0.0
10,2020-11-09,1285.33,214.67,1500.0,8335.75,9000.0,0,262,0.0,0.0
10,2020-11-05,2570.67,429.33,3000.0,16671.45,18000.0,0,259,0.0,0.0
10,2020-11-06,1285.33,214.67,1500.0,8335.75,9000.0,0,261,0.0,0.0
10,2020-11-17,1285.33,214.67,1500.0,8335.75,9000.0,0,,0.0,0.0
10,2020-11-17,1285.33,214.67,1500.0,8335.75,9000.0,0,,0.0,0.0
10,2020-11-17,3020.53,504.47,3525.0,19588.99,21150.0,0,272,0.0,0.0
10,2020-11-18,2120.8,354.2,2475.0,13753.96,14850.0,0,,0.0,0.0
10,2020-11-18,2120.8,354.2,2475.0,13753.96,14850.0,0,,0.0,0.0
10,2020-11-17,1028.27,171.73,1200.0,6668.57,7200.0,0,,0.0,0.0
10,2020-11-17,1028.27,171.73,1200.0,6668.57,7200.0,0,,0.0,0.0
10,2020-11-19,2506.4,418.6,2925.0,16254.68,17550.0,0,,0.0,0.0
10,2020-11-19,1221.07,203.93,1425.0,7918.93,8550.0,0,,0.0,0.0
10,2020-11-13,8161.87,1363.13,9525.0,52931.89,57150.0,0,268,0.0,0.0
10,2020-11-20,3598.93,601.07,4200.0,23340.07,25200.0,0,,0.0,0.0
10,2020-11-20,3920.27,654.73,4575.0,25423.97,27450.0,0,,0.0,0.0
10,2020-11-20,3920.27,654.73,4575.0,25423.97,27450.0,0,,0.0,0.0
10,2020-11-20,3920.27,654.73,4575.0,25423.97,27450.0,0,277,0.0,0.0
10,2020-11-19,2506.4,418.6,2925.0,16254.68,17550.0,0,275,0.0,0.0
10,2020-11-18,2120.8,354.2,2475.0,13753.96,14850.0,0,273,0.0,0.0
10,2020-11-12,1285.33,214.67,1500.0,8335.75,9000.0,0,267,0.0,0.0
10,2020-11-19,1221.07,203.93,1425.0,7918.93,8550.0,0,276,0.0,0.0
10,2020-11-17,1285.33,214.67,1500.0,8335.75,9000.0,0,270,0.0,0.0
10,2020-11-13,5141.33,858.67,6000.0,33342.95,36000.0,0,,0.0,0.0
10,2020-11-13,5141.33,858.67,6000.0,33342.95,36000.0,0,269,0.0,0.0
10,2020-11-26,2056.53,343.47,2400.0,13337.19,14400.0,0,,0.0,0.0
10,2020-11-26,2056.53,343.47,2400.0,13337.19,14400.0,0,,0.0,0.0
10,2020-11-26,1285.33,214.67,1500.0,8335.75,9000.0,0,,0.0,0.0
10,2020-11-26,2056.53,343.47,2400.0,13337.19,14400.0,0,278,0.0,0.0
10,2020-11-26,1285.33,214.67,1500.0,8335.75,9000.0,0,279,0.0,0.0
10,2020-11-17,1028.27,171.73,1200.0,6668.57,7200.0,0,274,0.0,0.0
10,2020-12-02,4627.2,772.8,5400.0,30008.64,32400.0,0,,0.0,0.0
10,2020-12-02,4627.2,772.8,5400.0,30008.64,32400.0,0,,0.0,0.0
10,2020-12-03,3277.6,547.4,3825.0,21256.12,22950.0,0,,0.0,0.0
10,2020-12-03,3277.6,547.4,3825.0,21256.12,22950.0,0,281,0.0,0.0
10,2020-12-03,3020.53,504.47,3525.0,19588.99,21150.0,0,,0.0,0.0
10,2020-12-03,3020.53,504.47,3525.0,19588.99,21150.0,0,282,0.0,0.0
10,2020-12-07,2956.27,493.73,3450.0,19172.17,20700.0,0,,0.0,0.0
10,2020-12-07,2956.27,493.73,3450.0,19172.17,20700.0,0,283,0.0,0.0
10,2020-12-02,4627.2,772.8,5400.0,30008.64,32400.0,0,280,0.0,0.0
10,2020-12-09,2570.67,429.33,3000.0,16671.45,18000.0,0,,0.0,0.0
10,2020-12-09,3470.4,579.6,4050.0,22506.48,24300.0,0,,0.0,0.0
10,2020-12-09,3470.4,579.6,4050.0,22506.48,24300.0,0,,0.0,0.0
10,2020-12-09,2570.67,429.33,3000.0,16671.45,18000.0,0,,0.0,0.0
10,2020-12-09,2570.67,429.33,3000.0,16671.45,18000.0,0,,0.0,0.0
10,2020-12-09,3470.4,579.6,4050.0,22506.48,24300.0,0,,0.0,0.0
10,2020-12-09,2570.67,429.33,3000.0,16671.45,18000.0,0,284,0.0,0.0
10,2020-12-10,3470.4,579.6,4050.0,22506.48,24300.0,0,,0.0,0.0
10,2020-12-10,3470.4,579.6,4050.0,22506.48,24300.0,0,288,0.0,0.0
10,2020-12-09,2506.4,418.6,2925.0,16254.68,17550.0,0,,0.0,0.0
10,2020-12-09,2506.4,418.6,2925.0,16254.68,17550.0,0,,0.0,0.0
10,2020-12-10,3020.53,504.47,3525.0,19588.99,21150.0,0,,0.0,0.0
10,2020-12-10,3020.53,504.47,3525.0,19588.99,21150.0,0,,0.0,0.0
10,2020-12-11,2056.53,343.47,2400.0,13337.19,14400.0,0,,0.0,0.0
10,2020-12-11,1285.33,214.67,1500.0,8335.75,9000.0,0,,0.0,0.0
10,2020-12-11,1285.33,214.67,1500.0,8335.75,9000.0,0,292,0.0,0.0
10,2020-12-16,1542.4,257.6,1800.0,10002.88,10800.0,0,,0.0,0.0
10,2020-12-16,1542.4,257.6,1800.0,10002.88,10800.0,0,,0.0,0.0
10,2020-12-16,1928.0,322.0,2250.0,12503.6,13500.0,0,,0.0,0.0
10,2020-12-16,1928.0,322.0,2250.0,12503.6,13500.0,0,295,0.0,0.0
10,2020-12-16,2699.2,450.8,3150.0,17505.04,18900.0,0,296,0.0,0.0
10,2020-12-17,4177.33,697.67,4875.0,27091.15,29250.0,0,297,0.0,0.0
10,2020-12-11,2056.53,343.47,2400.0,13337.19,14400.0,0,291,0.0,0.0
10,2020-12-10,3020.53,504.47,3525.0,19588.99,21150.0,0,,0.0,0.0
10,2020-12-10,3020.53,504.47,3525.0,19588.99,21150.0,0,290,0.0,0.0
10,2020-12-18,1992.27,332.73,2325.0,12920.37,13950.0,0,,0.0,0.0
10,2020-12-09,2570.67,429.33,3000.0,16671.45,18000.0,0,286,0.0,0.0
10,2020-12-21,3598.93,601.07,4200.0,23340.07,25200.0,0,,0.0,0.0
10,2020-12-09,3470.4,579.6,4050.0,22506.48,24300.0,0,285,0.0,0.0
10,2020-12-09,2506.4,418.6,2925.0,16254.68,17550.0,0,289,0.0,0.0
10,2020-12-16,1542.4,257.6,1800.0,10002.88,10800.0,0,,0.0,0.0
10,2020-12-16,1542.4,257.6,1800.0,10002.88,10800.0,0,,0.0,0.0
10,2020-12-16,1542.4,257.6,1800.0,10002.88,10800.0,0,294,0.0,0.0
10,2020-12-22,2442.13,407.87,2850.0,15837.91,17100.0,0,,0.0,0.0
10,2020-12-22,2442.13,407.87,2850.0,15837.91,17100.0,0,,0.0,0.0
10,2020-12-22,3277.6,547.4,3825.0,21256.12,22950.0,0,,0.0,0.0
10,2020-12-23,3149.07,525.93,3675.0,20422.53,22050.0,0,302,0.0,0.0
10,2020-12-23,2313.6,386.4,2700.0,15004.32,16200.0,0,303,0.0,0.0
10,2020-12-23,1285.33,214.67,1500.0,8335.75,9000.0,0,,0.0,0.0
10,2020-12-22,3277.6,547.4,3825.0,21256.12,22950.0,0,301,0.0,0.0
10,2020-12-24,1928.0,322.0,2250.0,12503.6,13500.0,0,,0.0,0.0
10,2020-12-24,3856.0,644.0,4500.0,25007.2,27000.0,0,,0.0,0.0
10,2020-12-24,3856.0,644.0,4500.0,25007.2,27000.0,0,,0.0,0.0
10,2020-12-24,2892.0,483.0,3375.0,18755.4,20250.0,0,,0.0,0.0
10,2020-12-24,2892.0,483.0,3375.0,18755.4,20250.0,0,,0.0,0.0
10,2020-12-21,3598.93,601.07,4200.0,23340.07,25200.0,0,299,0.0,0.0
10,2020-12-18,1992.27,332.73,2325.0,12920.37,13950.0,0,298,0.0,0.0
10,2020-12-25,5141.33,858.67,6000.0,33342.95,36000.0,0,307,0.0,0.0
10,2020-12-22,2442.13,407.87,2850.0,15837.91,17100.0,0,300,0.0,0.0
10,2020-12-24,2892.0,483.0,3375.0,18755.4,20250.0,0,306,0.0,0.0
10,2020-12-24,3856.0,644.0,4500.0,25007.2,27000.0,0,305,0.0,0.0
10,2020-12-23,1285.33,214.67,1500.0,8335.75,9000.0,0,304,0.0,0.0
10,2020-12-28,2699.2,450.8,3150.0,17505.04,18900.0,0,,0.0,0.0
10,2020-12-28,4820.0,805.0,5625.0,31259.0,33750.0,0,,0.0,0.0
10,2020-12-28,2699.2,450.8,3150.0,17505.04,18900.0,0,308,0.0,0.0
10,2020-12-28,4820.0,805.0,5625.0,31259.0,33750.0,0,309,0.0,0.0
10,2020-12-30,1992.27,332.73,2325.0,12920.37,13950.0,0,,0.0,0.0
10,2020-12-30,1992.27,332.73,2325.0,12920.37,13950.0,0,310,0.0,0.0
10,2020-12-31,2699.2,450.8,3150.0,17505.04,18900.0,0,311,0.0,0.0
10,2021-01-01,3213.33,536.67,3750.0,20839.35,22500.0,0,312,0.0,0.0
10,2021-01-04,2892.0,483.0,3375.0,18755.4,20250.0,0,,0.0,0.0
10,2021-01-04,2892.0,483.0,3375.0,18755.4,20250.0,0,313,0.0,0.0
10,2021-02-05,4820.0,805.0,5625.0,31259.0,33750.0,0,,0.0,0.0
10,2021-01-05,1928.0,322.0,2250.0,12503.6,13500.0,0,315,0.0,0.0
10,2021-01-05,2634.93,440.07,3075.0,17088.27,18450.0,0,316,0.0,0.0
10,2021-01-05,4884.27,815.73,5700.0,31675.77,34200.0,0,317,0.0,0.0
10,2021-01-05,2056.53,343.47,2400.0,13337.19,14400.0,0,318,0.0,0.0
10,2021-01-05,4498.67,751.33,5250.0,29175.05,31500.0,0,319,0.0,0.0
10,2021-01-06,3856.0,644.0,4500.0,25007.2,27000.0,0,320,0.0,0.0
10,2021-01-06,2120.8,354.2,2475.0,13753.96,14850.0,0,,0.0,0.0
10,2021-01-06,2120.8,354.2,2475.0,13753.96,14850.0,0,321,0.0,0.0
10,2021-01-06,1606.67,268.33,1875.0,10419.65,11250.0,0,322,0.0,0.0
10,2021-01-05,4820.0,805.0,5625.0,31259.0,33750.0,0,314,0.0,0.0
10,2021-01-06,2699.2,450.8,3150.0,17505.04,18900.0,0,323,0.0,0.0
11,2019-02-06,4730.16,669.84,5400.0,25278.48,27000.0,0,,0.0,0.0
11,2019-02-15,5649.91,800.09,6450.0,30193.76,32250.0,0,,0.0,0.0
11,2019-02-15,5649.91,800.09,6450.0,30193.76,32250.0,0,,0.0,0.0
11,2019-02-15,5649.91,800.09,6450.0,30193.76,32250.0,0,,0.0,0.0
11,2019-02-15,5649.91,800.09,6450.0,30193.76,32250.0,0,,0.0,0.0
11,2019-02-15,5649.91,800.09,6450.0,30193.76,32250.0,0,,0.0,0.0
11,2019-02-18,10905.65,1544.35,12450.0,58280.92,62250.0,0,,0.0,0.0
11,2019-02-18,10905.65,1544.35,12450.0,58280.92,62250.0,0,,0.0,0.0
11,2019-02-18,10905.65,1544.35,12450.0,58280.92,62250.0,0,,0.0,0.0
11,2019-02-18,10905.65,1544.35,12450.0,58280.92,62250.0,0,,0.0,0.0
11,2019-01-09,5912.7,837.3,6750.0,31598.1,33750.0,0,,0.0,0.0
11,2019-02-13,9197.53,1302.47,10500.0,49152.62,52500.0,0,,0.0,0.0
11,2019-02-06,7226.63,1023.37,8250.0,38619.92,41250.0,0,,0.0,0.0
11,2019-01-21,3153.44,446.56,3600.0,16852.32,18000.0,0,,0.0,0.0
11,2019-01-21,3153.44,446.56,3600.0,16852.32,18000.0,0,,0.0,0.0
11,2019-02-06,7226.63,1023.37,8250.0,38619.92,41250.0,0,,0.0,0.0
